StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Welcome,Age,Gender,Race,Location,AudioCheck,Video_Control_Time_First Click,Video_Control_Time_Last Click,Video_Control_Time_Page Submit,Video_Control_Time_Click Count,Video_Treatment_Time_First Click,Video_Treatment_Time_Last Click,Video_Treatment_Time_Page Submit,Video_Treatment_Time_Click Count,Personal_Views_Confident,Personal_Views_Beautiful,Personal_Views_Beauty_Importance,Personal_Views_Relate_To_Model,Passion_i_identify_1,Passion_i_prefer_1,Passion_o_prefer_1,Passion_validate_1,Passion_i_identify_2,Passion_i_prefer_2,Passion_o_prefer_2,Passion_validate_2,Coffee_i_identify_1,Coffee_i_prefer_1,Coffee_o_prefer_1,Coffe_validate_1,Coffee_i_identify_2,Coffee_i_prefer_2,Coffee_o_prefer_2,Coffee_validate_2,Couple_i_identify_1,Couple_i_prefer_1,Couple_o_prefer_1,Couple_validate_1,Couple_i_identify_2,Couple_i_prefer_2,Couple_o_prefer_2,Couple_validate_2,Work_i_identify_1,Work_i_prefer_1,Work_o_prefer_1,Work_validate_1,work_i_identify_2,Work_i_prefer_2,Work_o_prefer_2,Work_validate_2,FIt_i_identify_1,Fit_i_prefer_1,Fit_o_prefer_1,Fit_validate_1,Fit_i_identify_2,Fit_i_prefer_2,Fit_o_prefer_2,Fit_validate_2,Group,Q9_6_TEXT - Topics
2017-08-10 19:52:11,2017-08-10 19:53:59,IP Address,171.49.174.197,100,107,True,2017-08-10 19:54:00,R_3gUH7CRYswt9qNL,,,,,13.083297729492,80.283294677734,anonymous,EN,I agree,25 - 34,Male,Asian,Indiana,Pineapple,,,,,28.864,28.864,32.947,1,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,,,,,,,,,Treatment,
2017-08-10 19:53:36,2017-08-10 19:54:06,IP Address,157.50.14.150,100,29,True,2017-08-10 19:54:07,R_2CcZYq77S1d9xRX,,,,,11.649993896484,78.166687011719,anonymous,EN,I agree,35 - 44,Female,Asian,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-10 19:48:41,2017-08-10 19:54:14,IP Address,75.149.136.201,100,332,True,2017-08-10 19:54:14,R_1KlFAMnsV2kOZTM,,,,,42.380004882812,-71.13289642334,anonymous,EN,I agree,55 - 64,Female,White,Massachusetts,Pineapple,0,0,71.605,0,,,,,Agree,Disagree,Disagree,Disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Control,
2017-08-10 19:50:36,2017-08-10 19:54:55,IP Address,122.164.104.103,100,259,True,2017-08-10 19:54:56,R_2cA4v62ce5D6F4U,,,,,13.083297729492,80.283294677734,anonymous,EN,I agree,25 - 34,Male,Asian,Indiana,Pineapple,24.494,24.494,53.441,1,,,,,Agree,Agree,Agree,Agree,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Control,
2017-08-10 19:52:21,2017-08-10 19:54:56,IP Address,107.77.216.11,100,155,True,2017-08-10 19:54:56,R_323g8SASvagrk6t,,,,,27.947494506836,-82.458396911621,anonymous,EN,I agree,35 - 44,Male,White,Florida,Pineapple,,,,,36.929,37.512,38.03,2,Agree,Agree,Disagree,Agree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Treatment,
2017-08-10 19:51:51,2017-08-10 19:54:57,IP Address,69.42.243.23,100,185,True,2017-08-10 19:54:58,R_2rHgm0VyMTxAkV8,,,,,45.585998535156,-95.954399108887,anonymous,EN,I agree,18 - 24,Male,White,Minnesota,Pineapple,,,,,0,0,34.827,0,Strongly Agree,Agree,Agree,Disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-08-10 19:50:50,2017-08-10 19:55:02,IP Address,24.168.15.80,100,252,True,2017-08-10 19:55:03,R_31nrnMzOFl1Jsr5,,,,,40.595794677734,-74.152496337891,anonymous,EN,I agree,25 - 34,Male,Other,New York,Pineapple,,,,,3.946,35.393,36.911,3,Agree,Agree,Agree,Disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Treatment,
2017-08-10 19:53:25,2017-08-10 19:55:49,IP Address,171.49.219.242,100,144,True,2017-08-10 19:55:49,R_1OBmozV45LxBVv4,,,,,13.083297729492,80.283294677734,anonymous,EN,I agree,25 - 34,Male,Asian,Indiana,Pineapple,,,,,22.789,24.436,32.516,2,Agree,Agree,Disagree,Disagree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,,,,,,,,,,,,,,,,,Treatment,
2017-08-10 19:52:18,2017-08-10 19:55:51,IP Address,104.56.178.58,100,212,True,2017-08-10 19:55:51,R_XRGwSLweBcN2DwR,,,,,29.751007080078,-95.612998962402,anonymous,EN,I agree,35 - 44,Male,White,Texas,Pineapple,0,0,40.988,0,,,,,Agree,Disagree,Disagree,Agree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Control,
2017-08-10 19:52:06,2017-08-10 19:55:52,IP Address,171.49.220.139,100,225,True,2017-08-10 19:55:53,R_2wc1Y4EA3iUcR9x,,,,,13.083297729492,80.283294677734,anonymous,EN,I agree,18 - 24,Male,Asian,Indiana,Pineapple,0,0,55.736,0,,,,,Agree,Agree,Agree,Strongly Agree,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 1,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-08-10 19:53:15,2017-08-10 19:56:09,IP Address,117.201.28.72,100,173,True,2017-08-10 19:56:10,R_1pAUPQSHKQgYc3V,,,,,11.649993896484,78.166687011719,anonymous,EN,I agree,25 - 34,Female,White,California,Pineapple,,,,,0,0,36.717,0,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Treatment,
2017-08-10 19:55:47,2017-08-10 19:56:18,IP Address,47.29.243.23,100,30,True,2017-08-10 19:56:19,R_3nMjIdGwuFSDFTb,,,,,25.899993896484,93.733306884766,anonymous,EN,I agree,25 - 34,Female,Asian,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-10 19:55:58,2017-08-10 19:56:27,IP Address,70.48.155.192,100,28,True,2017-08-10 19:56:28,R_1OwuuYxrSjvEvgf,,,,,43.753494262695,-79.447196960449,anonymous,EN,I agree,45 - 54,Female,White,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-10 19:53:48,2017-08-10 19:56:33,IP Address,74.120.99.138,100,164,True,2017-08-10 19:56:33,R_O8egQlHnQ3zf5Tj,,,,,40.760498046875,-73.993301391602,anonymous,EN,I agree,25 - 34,Male,White,New York,Pineapple,10.463,29.287,33.399,2,,,,,Agree,Agree,Agree,Disagree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-08-10 19:54:09,2017-08-10 19:56:44,IP Address,171.49.174.197,100,154,True,2017-08-10 19:56:44,R_3oN2sMUKpkV8kZF,,,,,13.083297729492,80.283294677734,anonymous,EN,I agree,25 - 34,Male,Asian,Indiana,Pineapple,,,,,0,0,32.53,0,Agree,Agree,Agree,Agree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Treatment,
2017-08-10 19:54:17,2017-08-10 19:57:07,IP Address,76.220.214.224,100,169,True,2017-08-10 19:57:08,R_24c6xyAIrc7tio4,,,,,42.543594360352,-83.279197692871,anonymous,EN,I agree,18 - 24,Female,"White,Asian",Michigan,Pineapple,0,0,33.993,0,,,,,Disagree,Agree,Disagree,Strongly disagree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-08-10 19:54:27,2017-08-10 19:57:11,IP Address,72.202.154.92,100,164,True,2017-08-10 19:57:14,R_tE9JjNJXcNHBzk5,,,,,37.802001953125,-99.998199462891,anonymous,EN,I agree,45 - 54,Male,White,Kansas,Pineapple,,,,,25.713,31.341,32.303,2,Agree,Strongly disagree,Agree,Disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 1,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-08-10 19:41:56,2017-08-10 19:57:25,IP Address,117.246.187.185,100,928,True,2017-08-10 19:57:26,R_2t3X7GUVQZhdbUI,,,,,13.083297729492,80.283294677734,anonymous,EN,I agree,25 - 34,Male,Asian,Indiana,Pineapple,,,,,9.457,35.821,42.899,2,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Treatment,
2017-08-10 19:54:48,2017-08-10 19:57:35,IP Address,73.7.36.122,100,166,True,2017-08-10 19:57:36,R_3qPe3VG9Dfi0KFp,,,,,33.736297607422,-83.991996765137,anonymous,EN,I agree,25 - 34,Female,White,Georgia,Pineapple,6.605,6.605,34.294,1,,,,,Agree,Disagree,Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Control,
2017-08-10 19:56:08,2017-08-10 19:57:44,IP Address,171.49.220.139,100,95,True,2017-08-10 19:57:44,R_21dn9xYrkjWhSet,,,,,13.083297729492,80.283294677734,anonymous,EN,I agree,18 - 24,Male,Asian,Indiana,Pineapple,,,,,0,0,34.683,0,Agree,Disagree,Agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,Ad 2,Ad 1,Ad 2,Ad 1,,,,,Ad 2,Ad 1,Ad 1,Ad 2,,,,,Treatment,
2017-08-10 19:55:25,2017-08-10 19:57:48,IP Address,24.251.35.40,100,142,True,2017-08-10 19:57:49,R_0pRE0IfUTfVx1Vn,,,,,33.491195678711,-111.92369842529,anonymous,EN,I agree,25 - 34,Male,White,Arizona,Pineapple,0,0,35.38,0,,,,,Disagree,Disagree,Agree,Strongly disagree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Control,
2017-08-10 19:53:08,2017-08-10 19:57:50,IP Address,98.7.109.176,100,282,True,2017-08-10 19:57:51,R_3iya0Mu59MJMQmr,,,,,40.763702392578,-73.772499084473,anonymous,EN,I agree,35 - 44,Male,Asian,New York,Pineapple,0,0,40.233,0,,,,,Agree,Agree,Disagree,Disagree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Control,
2017-08-10 19:54:38,2017-08-10 19:58:15,IP Address,68.116.126.193,100,217,True,2017-08-10 19:58:16,R_sYGfiUOQfumHl3X,,,,,41.673095703125,-123.94549560547,anonymous,EN,I agree,25 - 34,Female,White,California,Pineapple,,,,,3.129,41.384,42.3,3,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Treatment,
2017-08-10 19:54:26,2017-08-10 19:58:25,IP Address,50.4.190.224,100,238,True,2017-08-10 19:58:25,R_1pF4CUos79fQZYK,,,,,38.020095825195,-87.575401306152,anonymous,EN,I agree,25 - 34,Male,White,Indiana,Pineapple,0,0,35.85,0,,,,,Agree,Agree,Agree,Disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Control,
2017-08-10 19:54:52,2017-08-10 19:59:09,IP Address,104.236.152.145,100,256,True,2017-08-10 19:59:09,R_BuiOLfNkMmvyq7n,,,,,37.735305786133,-122.37319946289,anonymous,EN,I agree,25 - 34,Female,White,Florida,Pineapple,0,0,43.267,0,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Agree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-08-10 19:56:22,2017-08-10 19:59:20,IP Address,73.151.173.87,100,177,True,2017-08-10 19:59:20,R_2wTTTzSIBy8dYGb,,,,,38.667098999023,-121.35269927979,anonymous,EN,I agree,35 - 44,Female,Black or African American,California,Pineapple,,,,,0,0,51.423,0,Agree,Agree,Agree,Agree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Treatment,
2017-08-10 19:56:47,2017-08-10 19:59:20,IP Address,69.125.244.115,100,152,True,2017-08-10 19:59:20,R_2BbV4VanPNoaGKq,,,,,40.919403076172,-73.860702514648,anonymous,EN,I agree,25 - 34,Female,White,New York,Pineapple,0,0,35.719,0,,,,,Agree,Agree,Disagree,Disagree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Control,
2017-08-10 19:57:24,2017-08-10 19:59:39,IP Address,173.239.236.32,100,135,True,2017-08-10 19:59:39,R_2cbZMcBTNNqD3Qv,,,,,25.77409362793,-80.181701660156,anonymous,EN,I agree,35 - 44,Female,Asian,Illinois,Pineapple,,,,,26.324,33.018,33.413,2,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Treatment,
2017-08-10 19:56:40,2017-08-10 19:59:44,IP Address,173.62.66.40,100,184,True,2017-08-10 19:59:44,R_302EA3eNDUZOsgZ,,,,,41.58610534668,-73.883003234863,anonymous,EN,I agree,18 - 24,Male,Asian,New York,Pineapple,0,0,34.078,0,,,,,Agree,Agree,Agree,Disagree,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-08-10 19:57:10,2017-08-10 19:59:54,IP Address,71.38.125.249,100,164,True,2017-08-10 19:59:55,R_3GyaeVLTHYR5vs2,,,,,36.151092529297,-115.110496521,anonymous,EN,I agree,25 - 34,Female,White,Nevada,Pineapple,27.284,27.284,34.896,1,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Control,
2017-08-10 19:54:42,2017-08-10 20:00:02,IP Address,75.67.228.95,100,319,True,2017-08-10 20:00:02,R_2wHwDs9DvVJFuO3,,,,,42.850204467773,-71.515502929688,anonymous,EN,I agree,18 - 24,Female,"White,Asian",New Hampshire,Pineapple,0,0,36.022,0,,,,,Disagree,Agree,Disagree,Strongly disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Control,
2017-08-10 19:57:04,2017-08-10 20:00:08,IP Address,122.164.104.103,100,184,True,2017-08-10 20:00:11,R_1EZqWdAnNhZiQb6,,,,,13.083297729492,80.283294677734,anonymous,EN,I agree,25 - 34,Male,Asian,Indiana,Pineapple,,,,,0,0,33.314,0,Agree,Agree,Agree,Agree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Treatment,
2017-08-10 19:58:40,2017-08-10 20:00:18,IP Address,172.97.7.163,100,98,True,2017-08-10 20:00:19,R_1E3R6WzkEyoVHhK,,,,,34.069702148438,-103.33059692383,anonymous,EN,I agree,25 - 34,Female,White,New Mexico,Pineapple,0,0,37.292,0,,,,,Strongly Agree,Agree,Agree,Strongly Agree,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-08-10 19:55:34,2017-08-10 20:00:25,IP Address,68.41.239.152,100,290,True,2017-08-10 20:00:25,R_3kw89Mglmsa4kZV,,,,,43.177200317383,-86.27320098877,anonymous,EN,I agree,55 - 64,Female,White,Michigan,Pineapple,,,,,0,0,46.448,0,Disagree,Agree,Agree,Agree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Treatment,
2017-08-10 19:56:48,2017-08-10 20:00:36,IP Address,104.188.162.236,100,227,True,2017-08-10 20:00:36,R_1M0OWOpIu6yGIsK,,,,,36.114700317383,-79.742202758789,anonymous,EN,I agree,45 - 54,Female,White,North Carolina,Pineapple,,,,,0,0,38.585,0,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Treatment,
2017-08-10 20:01:28,2017-08-10 20:02:00,IP Address,49.200.23.252,100,31,True,2017-08-10 20:02:02,R_8dEV7LExhlQiEAF,,,,,12.983306884766,77.583312988281,anonymous,EN,I agree,35 - 44,Male,Asian,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-10 19:57:09,2017-08-10 20:02:42,IP Address,71.82.203.49,100,332,True,2017-08-10 20:02:43,R_31trc7qsNSRx4FC,,,,,43.044296264648,-83.519203186035,anonymous,EN,I agree,25 - 34,Male,White,Michigan,Pineapple,0,0,34.498,0,,,,,Disagree,Strongly disagree,Agree,Disagree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-08-10 19:47:01,2017-08-10 20:02:44,IP Address,122.165.160.217,100,942,True,2017-08-10 20:02:44,R_3iXaJMYeAuVQ6wu,,,,,13.083297729492,80.283294677734,anonymous,EN,I agree,18 - 24,Male,Asian,Indiana,Pineapple,,,,,0,0,34.659,0,Strongly Agree,Strongly Agree,Agree,Agree,Ad 1,Ad 2,Ad 1,Ad 1,,,,,Ad 1,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 2,Ad 1,Ad 2,,,,,Ad 2,Ad 1,Ad 1,Ad 2,Treatment,
2017-08-10 20:02:13,2017-08-10 20:03:00,IP Address,190.204.158.37,100,47,True,2017-08-10 20:03:01,R_UzryRsT75CDWWMF,,,,,10.5,-66.916702270508,anonymous,EN,I agree,35 - 44,Male,White,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-10 19:58:37,2017-08-10 20:03:22,IP Address,130.76.96.151,100,284,True,2017-08-10 20:03:22,R_1JLVzqNj1SsOn8d,,,,,38.57829284668,-90.666603088379,anonymous,EN,I agree,45 - 54,Male,White,Oklahoma,Pineapple,0,0,56.731,0,,,,,Agree,Agree,Agree,Disagree,,,,,,,,,,,,,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 1,,,,,,,,,,,,,,,,,Control,
2017-08-10 19:58:51,2017-08-10 20:03:34,IP Address,64.121.9.142,100,282,True,2017-08-10 20:03:35,R_3sdEoq9z0NzBLZr,,,,,39.902496337891,-75.292900085449,anonymous,EN,I agree,25 - 34,Female,Black or African American,Pennsylvania,Pineapple,,,,,31.854,31.854,36.02,1,Strongly Agree,Strongly Agree,Disagree,Agree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-08-10 20:01:45,2017-08-10 20:03:37,IP Address,73.192.28.243,100,112,True,2017-08-10 20:03:38,R_YWgmlg5UwB9h33z,,,,,30.255798339844,-82.129997253418,anonymous,EN,I agree,25 - 34,Male,White,Florida,Pineapple,,,,,2.92,2.92,32.261,1,Disagree,Agree,Disagree,Disagree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 1,Ad 1,Ad 2,Treatment,
2017-08-10 19:59:39,2017-08-10 20:03:39,IP Address,103.219.244.18,100,240,True,2017-08-10 20:03:40,R_2S7Y8OdUqCw2DPS,,,,,20,77,anonymous,EN,I agree,25 - 34,Male,Black or African American,New York,Pineapple,,,,,0,0,37.556,0,Agree,Strongly Agree,Agree,Strongly Agree,Ad 2,Ad 1,Ad 2,Ad 1,,,,,Ad 1,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 1,Ad 2,,,,,Ad 1,Ad 2,Ad 1,Ad 2,,,,,Ad 1,Ad 2,Ad 1,Ad 2,Treatment,
2017-08-10 20:01:04,2017-08-10 20:03:51,IP Address,45.30.233.113,100,167,True,2017-08-10 20:03:52,R_A7GQarjr31bMNGh,,,,,32.37060546875,-90.175498962402,anonymous,EN,I agree,25 - 34,Male,White,Mississippi,Pineapple,0,0,36.416,0,,,,,Agree,Agree,Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Control,
2017-08-10 20:00:22,2017-08-10 20:04:27,IP Address,173.20.58.34,100,245,True,2017-08-10 20:04:28,R_TtKSXxWfx0CIRvX,,,,,43.34260559082,-93.222099304199,anonymous,EN,I agree,25 - 34,Male,White,Iowa,Pineapple,,,,,24.159,24.159,34.834,1,Disagree,Disagree,Disagree,Disagree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
